No	Time	DC/AC	Value	Unit	AUTO
329	17:00:35	DC	-047,3	V	pass
330	17:00:36	DC	-047,4	V	pass
331	17:00:36	DC	-047,4	V	pass
332	17:00:37	DC	-047,5	V	pass
333	17:00:38	DC	-047,5	V	pass
334	17:00:38	DC	-047,6	V	pass
335	17:00:39	DC	-047,6	V	pass
336	17:00:40	DC	-047,7	V	pass
337	17:00:40	DC	-047,8	V	pass
338	17:00:41	DC	-047,8	V	pass
339	17:00:41	DC	-047,9	V	pass
340	17:00:42	DC	-047,9	V	pass
341	17:00:42	DC	-048,0	V	pass
342	17:00:43	DC	-048,0	V	pass
343	17:00:44	DC	-048,1	V	pass
344	17:00:44	DC	-048,1	V	pass
345	17:00:45	DC	-048,2	V	pass
346	17:00:45	DC	-048,2	V	pass
347	17:00:46	DC	-048,3	V	pass
348	17:00:47	DC	-048,3	V	pass
349	17:00:47	DC	-048,4	V	pass
350	17:00:48	DC	-048,4	V	pass
351	17:00:48	DC	-048,5	V	pass
352	17:00:49	DC	-048,6	V	pass
353	17:00:50	DC	-048,6	V	pass
354	17:00:50	DC	-048,7	V	pass
355	17:00:51	DC	-048,7	V	pass
356	17:00:51	DC	-048,8	V	pass
357	17:00:52	DC	-048,8	V	pass
358	17:00:53	DC	-048,9	V	pass
359	17:00:53	DC	-048,9	V	pass
360	17:00:54	DC	-049,0	V	pass
361	17:00:54	DC	-049,0	V	pass
362	17:00:55	DC	-049,1	V	pass
363	17:00:56	DC	-049,2	V	pass
364	17:00:56	DC	-049,2	V	pass
365	17:00:57	DC	-049,3	V	pass
366	17:00:57	DC	-049,3	V	pass
367	17:00:58	DC	-049,4	V	pass
368	17:00:59	DC	-049,4	V	pass
369	17:00:59	DC	-049,5	V	pass
370	17:01:00	DC	-049,6	V	pass
371	17:01:00	DC	-049,6	V	pass
372	17:01:01	DC	-049,7	V	pass
373	17:01:01	DC	-049,7	V	pass
374	17:01:02	DC	-049,8	V	pass
375	17:01:03	DC	-049,8	V	pass
376	17:01:03	DC	-049,9	V	pass
377	17:01:04	DC	-049,9	V	pass
378	17:01:04	DC	-050,0	V	pass
379	17:01:05	DC	-050,0	V	pass
380	17:01:06	DC	-050,1	V	pass
381	17:01:06	DC	-050,2	V	pass
382	17:01:07	DC	-050,2	V	pass
383	17:01:08	DC	-050,3	V	pass
384	17:01:08	DC	-050,3	V	pass
385	17:01:09	DC	-050,4	V	pass
386	17:01:09	DC	-050,5	V	pass
387	17:01:10	DC	-050,5	V	pass
388	17:01:11	DC	-050,6	V	pass
389	17:01:11	DC	-050,6	V	pass
390	17:01:12	DC	-050,7	V	pass
391	17:01:12	DC	-050,7	V	pass
392	17:01:13	DC	-050,8	V	pass
393	17:01:14	DC	-050,8	V	pass
394	17:01:14	DC	-050,9	V	pass
395	17:01:15	DC	-051,0	V	pass
396	17:01:15	DC	-051,0	V	pass
397	17:01:16	DC	-051,0	V	pass
398	17:01:16	DC	-051,1	V	pass
399	17:01:17	DC	-051,1	V	pass
400	17:01:18	DC	-051,2	V	pass
401	17:01:18	DC	-051,3	V	pass
402	17:01:19	DC	-051,3	V	pass
403	17:01:19	DC	-051,4	V	pass
404	17:01:20	DC	-051,5	V	pass
405	17:01:21	DC	-051,5	V	pass
406	17:01:21	DC	-051,5	V	pass
407	17:01:22	DC	-051,6	V	pass
408	17:01:22	DC	-051,6	V	pass
409	17:01:23	DC	-051,7	V	pass
410	17:01:24	DC	-051,8	V	pass
411	17:01:24	DC	-051,8	V	pass
412	17:01:25	DC	-051,9	V	pass
413	17:01:25	DC	-051,9	V	pass
414	17:01:26	DC	-052,0	V	pass
415	17:01:27	DC	-052,0	V	pass
416	17:01:27	DC	-052,1	V	pass
417	17:01:28	DC	-052,1	V	pass
