No	Time	DC/AC	Value	Unit	AUTO
199	16:20:07	DC	015,5	uA	pass
200	16:20:08	DC	015,3	uA	pass
201	16:20:08	DC	015,2	uA	pass
202	16:20:09	DC	015,1	uA	pass
203	16:20:09	DC	014,9	uA	pass
204	16:20:10	DC	014,8	uA	pass
205	16:20:11	DC	014,8	uA	pass
206	16:20:11	DC	014,6	uA	pass
207	16:20:12	DC	014,5	uA	pass
208	16:20:12	DC	014,3	uA	pass
209	16:20:13	DC	014,1	uA	pass
210	16:20:14	DC	014,0	uA	pass
211	16:20:14	DC	013,9	uA	pass
212	16:20:15	DC	013,7	uA	pass
213	16:20:15	DC	013,6	uA	pass
214	16:20:16	DC	013,5	uA	pass
215	16:20:16	DC	013,3	uA	pass
216	16:20:17	DC	013,1	uA	pass
217	16:20:18	DC	013,0	uA	pass
218	16:20:18	DC	012,8	uA	pass
219	16:20:19	DC	012,6	uA	pass
220	16:20:19	DC	012,5	uA	pass
221	16:20:20	DC	012,3	uA	pass
222	16:20:20	DC	012,1	uA	pass
223	16:20:21	DC	012,0	uA	pass
224	16:20:22	DC	011,7	uA	pass
225	16:20:22	DC	011,5	uA	pass
226	16:20:23	DC	011,4	uA	pass
227	16:20:23	DC	011,1	uA	pass
228	16:20:24	DC	010,8	uA	pass
229	16:20:25	DC	010,7	uA	pass
230	16:20:25	DC	010,5	uA	pass
231	16:20:26	DC	010,2	uA	pass
232	16:20:26	DC	010,0	uA	pass
233	16:20:27	DC	009,7	uA	pass
234	16:20:27	DC	009,4	uA	pass
235	16:20:28	DC	009,2	uA	pass
236	16:20:29	DC	008,9	uA	pass
237	16:20:29	DC	008,6	uA	pass
238	16:20:30	DC	008,5	uA	pass
239	16:20:30	DC	008,2	uA	pass
240	16:20:31	DC	007,8	uA	pass
241	16:20:32	DC	007,7	uA	pass
242	16:20:32	DC	007,3	uA	pass
243	16:20:33	DC	006,9	uA	pass
244	16:20:33	DC	006,8	uA	pass
245	16:20:34	DC	006,4	uA	pass
246	16:20:34	DC	006,0	uA	pass
247	16:20:35	DC	005,9	uA	pass
248	16:20:36	DC	005,5	uA	pass
249	16:20:36	DC	005,1	uA	pass
250	16:20:37	DC	004,9	uA	pass
251	16:20:37	DC	004,6	uA	pass
252	16:20:38	DC	004,1	uA	pass
253	16:20:39	DC	003,7	uA	pass
254	16:20:39	DC	003,5	uA	pass
255	16:20:40	DC	003,1	uA	pass
256	16:20:40	DC	002,9	uA	pass
257	16:20:41	DC	002,5	uA	pass
258	16:20:41	DC	002,0	uA	pass
259	16:20:42	DC	001,6	uA	pass
260	16:20:43	DC	001,4	uA	pass
261	16:20:43	DC	001,0	uA	pass
262	16:20:44	DC	000,6	uA	pass
263	16:20:44	DC	000,3	uA	pass
264	16:20:45	DC	-000,1	uA	pass
265	16:20:46	DC	-000,4	uA	pass
266	16:20:46	DC	-000,6	uA	pass
267	16:20:47	DC	-001,1	uA	pass
268	16:20:47	DC	-001,6	uA	pass
269	16:20:48	DC	-001,8	uA	pass
270	16:20:48	DC	-002,3	uA	pass
271	16:20:49	DC	-002,8	uA	pass
272	16:20:50	DC	-003,1	uA	pass
273	16:20:50	DC	-003,7	uA	pass
274	16:20:51	DC	-004,2	uA	pass
275	16:20:51	DC	-004,5	uA	pass
276	16:20:52	DC	-005,1	uA	pass
