No	Time	DC/AC	Value	Unit	AUTO
235	17:36:25	DC	-044,5	V	pass
236	17:36:26	DC	-044,6	V	pass
237	17:36:26	DC	-044,6	V	pass
238	17:36:27	DC	-044,7	V	pass
239	17:36:28	DC	-044,8	V	pass
240	17:36:28	DC	-044,8	V	pass
241	17:36:29	DC	-044,8	V	pass
242	17:36:29	DC	-044,9	V	pass
243	17:36:30	DC	-044,9	V	pass
244	17:36:30	DC	-045,0	V	pass
245	17:36:31	DC	-045,1	V	pass
246	17:36:32	DC	-045,1	V	pass
247	17:36:32	DC	-045,2	V	pass
248	17:36:33	DC	-045,2	V	pass
249	17:36:33	DC	-045,3	V	pass
250	17:36:34	DC	-045,3	V	pass
251	17:36:35	DC	-045,4	V	pass
252	17:36:35	DC	-045,4	V	pass
253	17:36:36	DC	-045,5	V	pass
254	17:36:36	DC	-045,5	V	pass
255	17:36:37	DC	-045,6	V	pass
256	17:36:38	DC	-045,6	V	pass
257	17:36:38	DC	-045,7	V	pass
258	17:36:39	DC	-045,8	V	pass
259	17:36:39	DC	-045,8	V	pass
260	17:36:40	DC	-045,9	V	pass
261	17:36:41	DC	-045,9	V	pass
262	17:36:41	DC	-046,0	V	pass
263	17:36:42	DC	-046,1	V	pass
264	17:36:42	DC	-046,1	V	pass
265	17:36:43	DC	-046,2	V	pass
266	17:36:44	DC	-046,2	V	pass
267	17:36:44	DC	-046,2	V	pass
268	17:36:45	DC	-046,3	V	pass
269	17:36:45	DC	-046,4	V	pass
270	17:36:46	DC	-046,4	V	pass
271	17:36:47	DC	-046,5	V	pass
272	17:36:47	DC	-046,5	V	pass
273	17:36:48	DC	-046,6	V	pass
274	17:36:48	DC	-046,6	V	pass
275	17:36:49	DC	-046,7	V	pass
276	17:36:50	DC	-046,8	V	pass
277	17:36:50	DC	-046,8	V	pass
278	17:36:51	DC	-046,9	V	pass
279	17:36:51	DC	-046,9	V	pass
280	17:36:52	DC	-047,0	V	pass
281	17:36:53	DC	-047,0	V	pass
282	17:36:53	DC	-047,1	V	pass
283	17:36:54	DC	-047,1	V	pass
